customer_id,bill_date,payment_date,amount,category,days_past_due
CUSR-103899,2025-11-21,2025-11-21,1424,Electricity,0
CUSR-103900,2026-01-20,2026-01-21,1292,Electricity,1
CUSR-103900,2025-12-21,2025-12-21,1860,Electricity,0
CUSR-103900,2025-11-21,2025-11-23,1295,Electricity,2
CUSR-103901,2026-01-20,2026-01-30,2692,Electricity,10
CUSR-103901,2025-12-21,2025-12-26,2740,Electricity,5
CUSR-103901,2025-11-21,2025-12-02,2456,Electricity,11
CUSR-103902,2026-01-20,2026-01-22,803,Electricity,2
CUSR-103902,2025-12-21,2025-12-25,2688,Electricity,4
CUSR-103902,2025-11-21,2025-11-22,2951,Electricity,1
CUSR-103903,2026-01-20,2026-01-24,2951,Electricity,4
CUSR-103903,2025-12-21,2025-12-22,2029,Electricity,1
CUSR-103903,2025-11-21,2025-11-24,2143,Electricity,3
CUSR-103904,2026-01-20,2026-01-20,2653,Electricity,0
CUSR-103904,2025-12-21,2025-12-23,1178,Electricity,2
CUSR-103904,2025-11-21,2025-11-23,2095,Electricity,2
CUSR-103905,2026-01-20,2026-01-23,857,Electricity,3
CUSR-103905,2025-12-21,2025-12-25,1402,Electricity,4
CUSR-103905,2025-11-21,2025-11-21,1688,Electricity,0
CUSR-103906,2026-01-20,2026-01-21,2810,Electricity,1
CUSR-103906,2025-12-21,2025-12-22,1260,Electricity,1
CUSR-103906,2025-11-21,2025-11-21,1143,Electricity,0
CUSR-103907,2026-01-20,2026-01-28,2523,Electricity,8
CUSR-103907,2025-12-21,2026-01-09,2769,Electricity,19
CUSR-103907,2025-11-21,2025-12-03,892,Electricity,12
CUSR-103908,2026-01-20,2026-01-21,1781,Electricity,1
CUSR-103908,2025-12-21,2025-12-21,1566,Electricity,0
CUSR-103908,2025-11-21,2025-11-24,867,Electricity,3
CUSR-103909,2026-01-20,2026-01-21,1928,Electricity,1
CUSR-103909,2025-12-21,2025-12-25,1693,Electricity,4
CUSR-103909,2025-11-21,2025-11-21,1517,Electricity,0
CUSR-103910,2026-01-20,2026-01-22,2445,Electricity,2
CUSR-103910,2025-12-21,2025-12-25,2019,Electricity,4
CUSR-103910,2025-11-21,2025-11-25,2362,Electricity,4
CUSR-103911,2026-01-20,2026-01-27,1566,Electricity,7
CUSR-103911,2025-12-21,2026-01-04,1459,Electricity,14
CUSR-103911,2025-11-21,2025-12-02,2620,Electricity,11
CUSR-103912,2026-01-20,2026-02-05,2694,Electricity,16
CUSR-103912,2025-12-21,2026-01-05,2660,Electricity,15
CUSR-103912,2025-11-21,2025-12-09,2158,Electricity,18
CUSR-103913,2026-01-20,2026-01-25,2303,Electricity,5
CUSR-103913,2025-12-21,2026-01-05,942,Electricity,15
CUSR-103913,2025-11-21,2025-12-09,1872,Electricity,18
CUSR-103914,2026-01-20,2026-01-24,950,Electricity,4
CUSR-103914,2025-12-21,2025-12-22,2849,Electricity,1
CUSR-103914,2025-11-21,2025-11-22,2527,Electricity,1
CUSR-103915,2026-01-20,2026-01-22,1719,Electricity,2
CUSR-103915,2025-12-21,2025-12-24,1822,Electricity,3
CUSR-103915,2025-11-21,2025-11-21,1209,Electricity,0
CUSR-103916,2026-01-20,2026-01-21,2526,Electricity,1
CUSR-103916,2025-12-21,2025-12-24,835,Electricity,3
CUSR-103916,2025-11-21,2025-11-24,1504,Electricity,3
CUSR-103917,2026-01-20,2026-02-05,2918,Electricity,16
CUSR-103917,2025-12-21,2025-12-31,848,Electricity,10
CUSR-103917,2025-11-21,2025-12-08,2082,Electricity,17
CUSR-103918,2026-01-20,2026-01-22,882,Electricity,2
CUSR-103918,2025-12-21,2025-12-25,2668,Electricity,4
CUSR-103918,2025-11-21,2025-11-24,1304,Electricity,3
CUSR-103919,2026-01-20,2026-01-21,1702,Electricity,1
CUSR-103919,2025-12-21,2025-12-21,831,Electricity,0
CUSR-103919,2025-11-21,2025-11-23,930,Electricity,2
CUSR-103920,2026-01-20,2026-01-21,2251,Electricity,1
CUSR-103920,2025-12-21,2025-12-22,2341,Electricity,1
CUSR-103920,2025-11-21,2025-11-24,2236,Electricity,3
CUSR-103921,2026-01-20,2026-01-22,1838,Electricity,2
CUSR-103921,2025-12-21,2025-12-23,1480,Electricity,2
CUSR-103921,2025-11-21,2025-11-21,2750,Electricity,0
CUSR-103922,2026-01-20,2026-01-24,1995,Electricity,4
CUSR-103922,2025-12-21,2025-12-22,2764,Electricity,1
CUSR-103922,2025-11-21,2025-11-22,857,Electricity,1
CUSR-103923,2026-01-20,2026-01-24,2257,Electricity,4
CUSR-103923,2025-12-21,2025-12-22,2580,Electricity,1
CUSR-103923,2025-11-21,2025-11-25,2200,Electricity,4
CUSR-103924,2026-01-20,2026-01-20,2662,Electricity,0
CUSR-103924,2025-12-21,2025-12-24,857,Electricity,3
CUSR-103924,2025-11-21,2025-11-22,2065,Electricity,1
CUSR-103925,2026-01-20,2026-01-21,1539,Electricity,1
CUSR-103925,2025-12-21,2025-12-23,2087,Electricity,2
CUSR-103925,2025-11-21,2025-11-23,2989,Electricity,2
CUSR-103926,2026-01-20,2026-01-21,2733,Electricity,1
CUSR-103926,2025-12-21,2025-12-22,2414,Electricity,1
CUSR-103926,2025-11-21,2025-11-23,2802,Electricity,2
CUSR-103927,2026-01-20,2026-01-22,2428,Electricity,2
CUSR-103927,2025-12-21,2025-12-24,1069,Electricity,3
CUSR-103927,2025-11-21,2025-11-25,2994,Electricity,4
CUSR-103928,2026-01-20,2026-01-23,1140,Electricity,3
CUSR-103928,2025-12-21,2025-12-23,2921,Electricity,2
CUSR-103928,2025-11-21,2025-11-22,1451,Electricity,1
CUSR-103929,2026-01-20,2026-01-25,1804,Electricity,5
CUSR-103929,2025-12-21,2026-01-08,1725,Electricity,18
CUSR-103929,2025-11-21,2025-11-29,2894,Electricity,8
CUSR-103930,2026-01-20,2026-01-24,2477,Electricity,4
CUSR-103930,2025-12-21,2025-12-23,1624,Electricity,2
CUSR-103930,2025-11-21,2025-11-23,1813,Electricity,2
CUSR-103931,2026-01-20,2026-01-25,2867,Electricity,5
CUSR-103931,2025-12-21,2026-01-04,2126,Electricity,14
CUSR-103931,2025-11-21,2025-11-29,1080,Electricity,8
CUSR-103932,2026-01-20,2026-01-22,2526,Electricity,2
CUSR-103932,2025-12-21,2025-12-23,1151,Electricity,2
CUSR-103932,2025-11-21,2025-11-21,2011,Electricity,0
CUSR-103933,2026-01-20,2026-01-22,974,Electricity,2
CUSR-103933,2025-12-21,2025-12-24,1856,Electricity,3
CUSR-103933,2025-11-21,2025-11-22,1531,Electricity,1
CUSR-103934,2026-01-20,2026-01-21,901,Electricity,1
CUSR-103934,2025-12-21,2025-12-21,1139,Electricity,0
CUSR-103934,2025-11-21,2025-11-25,1964,Electricity,4
CUSR-103935,2026-01-20,2026-01-20,2981,Electricity,0
CUSR-103935,2025-12-21,2025-12-25,2244,Electricity,4
CUSR-103935,2025-11-21,2025-11-21,2198,Electricity,0
CUSR-103936,2026-01-20,2026-01-20,1844,Electricity,0
CUSR-103936,2025-12-21,2025-12-21,1321,Electricity,0
CUSR-103936,2025-11-21,2025-11-24,1137,Electricity,3
CUSR-103937,2026-01-20,2026-01-23,2615,Electricity,3
CUSR-103937,2025-12-21,2025-12-21,1766,Electricity,0
CUSR-103937,2025-11-21,2025-11-25,2819,Electricity,4
CUSR-103938,2026-01-20,2026-02-05,897,Electricity,16
CUSR-103938,2025-12-21,2026-01-06,2126,Electricity,16
CUSR-103938,2025-11-21,2025-12-02,2374,Electricity,11
CUSR-103939,2026-01-20,2026-01-23,901,Electricity,3
CUSR-103939,2025-12-21,2025-12-22,2892,Electricity,1
CUSR-103939,2025-11-21,2025-11-25,1693,Electricity,4
CUSR-103940,2026-01-20,2026-01-22,2566,Electricity,2
CUSR-103940,2025-12-21,2025-12-21,1448,Electricity,0
CUSR-103940,2025-11-21,2025-11-22,1848,Electricity,1
CUSR-103941,2026-01-20,2026-01-24,2037,Electricity,4
CUSR-103941,2025-12-21,2025-12-21,1769,Electricity,0
CUSR-103941,2025-11-21,2025-11-25,2762,Electricity,4
CUSR-103942,2026-01-20,2026-01-24,2641,Electricity,4
CUSR-103942,2025-12-21,2025-12-23,2160,Electricity,2
CUSR-103942,2025-11-21,2025-11-23,2061,Electricity,2
CUSR-103943,2026-01-20,2026-01-22,905,Electricity,2
CUSR-103943,2025-12-21,2025-12-24,1229,Electricity,3
CUSR-103943,2025-11-21,2025-11-23,2228,Electricity,2
CUSR-103944,2026-01-20,2026-01-20,1459,Electricity,0
CUSR-103944,2025-12-21,2025-12-21,2737,Electricity,0
CUSR-103944,2025-11-21,2025-11-25,2136,Electricity,4
CUSR-103945,2026-01-20,2026-01-20,1186,Electricity,0
CUSR-103945,2025-12-21,2025-12-25,801,Electricity,4
CUSR-103945,2025-11-21,2025-11-22,854,Electricity,1
CUSR-103946,2026-01-20,2026-01-22,2274,Electricity,2
CUSR-103946,2025-12-21,2025-12-23,1256,Electricity,2
CUSR-103946,2025-11-21,2025-11-22,2655,Electricity,1
CUSR-103947,2026-01-20,2026-01-24,818,Electricity,4
CUSR-103947,2025-12-21,2025-12-25,1257,Electricity,4
CUSR-103947,2025-11-21,2025-11-25,2341,Electricity,4
CUSR-103948,2026-01-20,2026-01-30,2061,Electricity,10
CUSR-103948,2025-12-21,2026-01-02,1084,Electricity,12
CUSR-103948,2025-11-21,2025-11-27,1187,Electricity,6
CUSR-103949,2026-01-20,2026-01-21,2600,Electricity,1
CUSR-103949,2025-12-21,2025-12-23,2865,Electricity,2
CUSR-103949,2025-11-21,2025-11-25,961,Electricity,4
CUSR-103950,2026-01-20,2026-01-21,1187,Electricity,1
CUSR-103950,2025-12-21,2025-12-24,1529,Electricity,3
CUSR-103950,2025-11-21,2025-11-24,1744,Electricity,3
CUSR-103951,2026-01-20,2026-01-24,2642,Electricity,4
CUSR-103951,2025-12-21,2025-12-25,1649,Electricity,4
CUSR-103951,2025-11-21,2025-11-21,1504,Electricity,0
CUSR-103952,2026-01-20,2026-01-23,2512,Electricity,3
CUSR-103952,2025-12-21,2025-12-21,2310,Electricity,0
CUSR-103952,2025-11-21,2025-11-23,892,Electricity,2
CUSR-103953,2026-01-20,2026-01-23,2989,Electricity,3
CUSR-103953,2025-12-21,2025-12-24,2118,Electricity,3
CUSR-103953,2025-11-21,2025-11-23,1122,Electricity,2
CUSR-103954,2026-01-20,2026-01-23,1681,Electricity,3
CUSR-103954,2025-12-21,2025-12-22,2689,Electricity,1
CUSR-103954,2025-11-21,2025-11-25,1957,Electricity,4
CUSR-103955,2026-01-20,2026-01-20,1657,Electricity,0
CUSR-103955,2025-12-21,2025-12-21,2340,Electricity,0
CUSR-103955,2025-11-21,2025-11-23,1862,Electricity,2
CUSR-103956,2026-01-20,2026-01-23,1101,Electricity,3
CUSR-103956,2025-12-21,2025-12-21,1703,Electricity,0
CUSR-103956,2025-11-21,2025-11-21,2206,Electricity,0
CUSR-103957,2026-01-20,2026-01-22,1538,Electricity,2
CUSR-103957,2025-12-21,2025-12-22,1927,Electricity,1
CUSR-103957,2025-11-21,2025-11-25,1480,Electricity,4
CUSR-103958,2026-01-20,2026-01-20,2205,Electricity,0
CUSR-103958,2025-12-21,2025-12-25,1064,Electricity,4
CUSR-103958,2025-11-21,2025-11-23,1801,Electricity,2
CUSR-103959,2026-01-20,2026-01-22,2678,Electricity,2
CUSR-103959,2025-12-21,2025-12-21,1219,Electricity,0
CUSR-103959,2025-11-21,2025-11-24,1137,Electricity,3
CUSR-103960,2026-01-20,2026-02-04,2605,Electricity,15
CUSR-103960,2025-12-21,2026-01-04,2144,Electricity,14
CUSR-103960,2025-11-21,2025-12-10,1642,Electricity,19
CUSR-103961,2026-01-20,2026-01-21,1435,Electricity,1
CUSR-103961,2025-12-21,2025-12-21,2681,Electricity,0
CUSR-103961,2025-11-21,2025-11-24,2996,Electricity,3
CUSR-103962,2026-01-20,2026-01-22,2529,Electricity,2
CUSR-103962,2025-12-21,2025-12-24,1579,Electricity,3
CUSR-103962,2025-11-21,2025-11-25,1192,Electricity,4
CUSR-103963,2026-01-20,2026-01-20,2151,Electricity,0
CUSR-103963,2025-12-21,2025-12-25,2191,Electricity,4
CUSR-103963,2025-11-21,2025-11-23,2519,Electricity,2
CUSR-103964,2026-01-20,2026-01-24,1761,Electricity,4
CUSR-103964,2025-12-21,2025-12-21,1333,Electricity,0
CUSR-103964,2025-11-21,2025-11-21,1354,Electricity,0
CUSR-103965,2026-01-20,2026-02-01,1555,Electricity,12
CUSR-103965,2025-12-21,2026-01-09,1317,Electricity,19
CUSR-103965,2025-11-21,2025-12-02,1005,Electricity,11
CUSR-103966,2026-01-20,2026-01-23,2963,Electricity,3
CUSR-103966,2025-12-21,2025-12-22,1003,Electricity,1
CUSR-103966,2025-11-21,2025-11-23,1060,Electricity,2
CUSR-103967,2026-01-20,2026-01-21,2111,Electricity,1
CUSR-103967,2025-12-21,2025-12-24,976,Electricity,3
CUSR-103967,2025-11-21,2025-11-22,1716,Electricity,1
CUSR-103968,2026-01-20,2026-01-22,1635,Electricity,2
CUSR-103968,2025-12-21,2025-12-25,2427,Electricity,4
CUSR-103968,2025-11-21,2025-11-23,2981,Electricity,2
CUSR-103969,2026-01-20,2026-01-23,1130,Electricity,3
CUSR-103969,2025-12-21,2025-12-25,1100,Electricity,4
CUSR-103969,2025-11-21,2025-11-23,2762,Electricity,2
CUSR-103970,2026-01-20,2026-01-24,1700,Electricity,4
CUSR-103970,2025-12-21,2025-12-24,1405,Electricity,3
CUSR-103970,2025-11-21,2025-11-21,1972,Electricity,0
CUSR-103971,2026-01-20,2026-01-21,2421,Electricity,1
CUSR-103971,2025-12-21,2025-12-21,2829,Electricity,0
CUSR-103971,2025-11-21,2025-11-22,826,Electricity,1
CUSR-103972,2026-01-20,2026-02-03,2188,Electricity,14
CUSR-103972,2025-12-21,2026-01-08,997,Electricity,18
CUSR-103972,2025-11-21,2025-11-28,1267,Electricity,7
CUSR-103973,2026-01-20,2026-01-20,2139,Electricity,0
CUSR-103973,2025-12-21,2025-12-21,1784,Electricity,0
CUSR-103973,2025-11-21,2025-11-23,2457,Electricity,2
CUSR-103974,2026-01-20,2026-01-24,1251,Electricity,4
CUSR-103974,2025-12-21,2025-12-24,2924,Electricity,3
CUSR-103974,2025-11-21,2025-11-24,1447,Electricity,3
CUSR-103975,2026-01-20,2026-01-23,1947,Electricity,3
CUSR-103975,2025-12-21,2025-12-25,1611,Electricity,4
CUSR-103975,2025-11-21,2025-11-25,2870,Electricity,4
CUSR-103976,2026-01-20,2026-01-20,2983,Electricity,0
CUSR-103976,2025-12-21,2025-12-22,2168,Electricity,1
CUSR-103976,2025-11-21,2025-11-22,1905,Electricity,1
CUSR-103977,2026-01-20,2026-01-23,2724,Electricity,3
CUSR-103977,2025-12-21,2025-12-22,2417,Electricity,1
CUSR-103977,2025-11-21,2025-11-22,1944,Electricity,1
CUSR-103978,2026-01-20,2026-02-02,2132,Electricity,13
CUSR-103978,2025-12-21,2026-01-03,1494,Electricity,13
CUSR-103978,2025-11-21,2025-12-02,1598,Electricity,11
CUSR-103979,2026-01-20,2026-02-02,1048,Electricity,13
CUSR-103979,2025-12-21,2026-01-04,2794,Electricity,14
CUSR-103979,2025-11-21,2025-12-10,2565,Electricity,19
CUSR-103980,2026-01-20,2026-01-20,2794,Electricity,0
CUSR-103980,2025-12-21,2025-12-25,2039,Electricity,4
CUSR-103980,2025-11-21,2025-11-24,1911,Electricity,3
CUSR-103981,2026-01-20,2026-01-24,1283,Electricity,4
CUSR-103981,2025-12-21,2025-12-21,872,Electricity,0
CUSR-103981,2025-11-21,2025-11-21,2794,Electricity,0
CUSR-103982,2026-01-20,2026-01-22,1737,Electricity,2
CUSR-103982,2025-12-21,2025-12-21,2191,Electricity,0
CUSR-103982,2025-11-21,2025-11-23,2329,Electricity,2
CUSR-103983,2026-01-20,2026-01-23,1843,Electricity,3
CUSR-103983,2025-12-21,2025-12-22,2973,Electricity,1
CUSR-103983,2025-11-21,2025-11-21,1726,Electricity,0
CUSR-103984,2026-01-20,2026-02-02,2591,Electricity,13
CUSR-103984,2025-12-21,2026-01-08,2249,Electricity,18
CUSR-103984,2025-11-21,2025-12-09,1443,Electricity,18
CUSR-103985,2026-01-20,2026-01-21,810,Electricity,1
CUSR-103985,2025-12-21,2025-12-23,1573,Electricity,2
CUSR-103985,2025-11-21,2025-11-25,2943,Electricity,4
CUSR-103986,2026-01-20,2026-01-22,2416,Electricity,2
CUSR-103986,2025-12-21,2025-12-21,2906,Electricity,0
CUSR-103986,2025-11-21,2025-11-21,868,Electricity,0
CUSR-103987,2026-01-20,2026-01-23,1902,Electricity,3
CUSR-103987,2025-12-21,2025-12-23,1772,Electricity,2
CUSR-103987,2025-11-21,2025-11-24,1428,Electricity,3
CUSR-103988,2026-01-20,2026-01-21,1657,Electricity,1
CUSR-103988,2025-12-21,2025-12-24,1313,Electricity,3
CUSR-103988,2025-11-21,2025-11-22,1939,Electricity,1
CUSR-103989,2026-01-20,2026-01-24,2736,Electricity,4
CUSR-103989,2025-12-21,2025-12-23,2632,Electricity,2
CUSR-103989,2025-11-21,2025-11-21,1087,Electricity,0
CUSR-103990,2026-01-20,2026-02-05,2268,Electricity,16
CUSR-103990,2025-12-21,2026-01-01,2693,Electricity,11
CUSR-103990,2025-11-21,2025-12-08,1586,Electricity,17
CUSR-103991,2026-01-20,2026-01-24,1784,Electricity,4
CUSR-103991,2025-12-21,2025-12-22,2194,Electricity,1
CUSR-103991,2025-11-21,2025-11-21,1023,Electricity,0
CUSR-103992,2026-01-20,2026-01-22,2553,Electricity,2
CUSR-103992,2025-12-21,2025-12-23,2420,Electricity,2
CUSR-103992,2025-11-21,2025-11-21,2019,Electricity,0
CUSR-103993,2026-01-20,2026-01-26,2658,Electricity,6
CUSR-103993,2025-12-21,2025-12-30,1164,Electricity,9
CUSR-103993,2025-11-21,2025-12-07,2276,Electricity,16
CUSR-103994,2026-01-20,2026-01-28,831,Electricity,8
CUSR-103994,2025-12-21,2025-12-30,2766,Electricity,9
CUSR-103994,2025-11-21,2025-11-27,1943,Electricity,6
CUSR-103995,2026-01-20,2026-02-07,2098,Electricity,18
CUSR-103995,2025-12-21,2026-01-01,941,Electricity,11
CUSR-103995,2025-11-21,2025-12-08,1484,Electricity,17
CUSR-103996,2026-01-20,2026-01-22,1465,Electricity,2
CUSR-103996,2025-12-21,2025-12-24,1677,Electricity,3
CUSR-103996,2025-11-21,2025-11-23,2024,Electricity,2
CUSR-103997,2026-01-20,2026-02-07,1023,Electricity,18
CUSR-103997,2025-12-21,2025-12-31,1837,Electricity,10
CUSR-103997,2025-11-21,2025-11-29,2103,Electricity,8
CUSR-103998,2026-01-20,2026-01-21,1930,Electricity,1
CUSR-103998,2025-12-21,2025-12-24,2065,Electricity,3
CUSR-103998,2025-11-21,2025-11-21,2629,Electricity,0
CUSR-103999,2026-01-20,2026-01-20,1230,Electricity,0
CUSR-103999,2025-12-21,2025-12-25,886,Electricity,4
CUSR-103999,2025-11-21,2025-11-21,2973,Electricity,0
CUSR-104000,2026-01-20,2026-01-23,1327,Electricity,3
CUSR-104000,2025-12-21,2025-12-25,1124,Electricity,4
CUSR-104000,2025-11-21,2025-11-23,1056,Electricity,2
CUSR-104001,2026-01-20,2026-01-22,2739,Electricity,2
CUSR-104001,2025-12-21,2025-12-22,1689,Electricity,1
CUSR-104001,2025-11-21,2025-11-24,2979,Electricity,3
CUSR-104002,2026-01-20,2026-01-23,1865,Electricity,3
CUSR-104002,2025-12-21,2025-12-23,1664,Electricity,2
CUSR-104002,2025-11-21,2025-11-25,2613,Electricity,4
CUSR-104003,2026-01-20,2026-01-24,939,Electricity,4
CUSR-104003,2025-12-21,2025-12-25,1252,Electricity,4
CUSR-104003,2025-11-21,2025-11-21,2694,Electricity,0
CUSR-104004,2026-01-20,2026-01-22,1829,Electricity,2
CUSR-104004,2025-12-21,2025-12-24,2514,Electricity,3
CUSR-104004,2025-11-21,2025-11-21,2223,Electricity,0
CUSR-104005,2026-01-20,2026-01-21,1836,Electricity,1
CUSR-104005,2025-12-21,2025-12-25,2072,Electricity,4
CUSR-104005,2025-11-21,2025-11-23,2347,Electricity,2
CUSR-104006,2026-01-20,2026-02-08,2982,Electricity,19
CUSR-104006,2025-12-21,2026-01-02,2358,Electricity,12
CUSR-104006,2025-11-21,2025-12-04,1595,Electricity,13
CUSR-104007,2026-01-20,2026-01-23,1028,Electricity,3
CUSR-104007,2025-12-21,2025-12-21,2436,Electricity,0
CUSR-104007,2025-11-21,2025-11-25,1863,Electricity,4
CUSR-104008,2026-01-20,2026-01-24,989,Electricity,4
CUSR-104008,2025-12-21,2025-12-24,1196,Electricity,3
CUSR-104008,2025-11-21,2025-11-21,1741,Electricity,0
CUSR-104009,2026-01-20,2026-01-21,1870,Electricity,1
CUSR-104009,2025-12-21,2025-12-21,2783,Electricity,0
CUSR-104009,2025-11-21,2025-11-22,2584,Electricity,1
CUSR-104010,2026-01-20,2026-01-23,1638,Electricity,3
CUSR-104010,2025-12-21,2025-12-24,840,Electricity,3
CUSR-104010,2025-11-21,2025-11-24,2495,Electricity,3
CUSR-104011,2026-01-20,2026-01-24,2876,Electricity,4
CUSR-104011,2025-12-21,2025-12-23,1814,Electricity,2
CUSR-104011,2025-11-21,2025-11-24,1168,Electricity,3
CUSR-104012,2026-01-20,2026-01-21,2654,Electricity,1
CUSR-104012,2025-12-21,2025-12-24,1023,Electricity,3
CUSR-104012,2025-11-21,2025-11-22,2952,Electricity,1
CUSR-104013,2026-01-20,2026-01-22,2918,Electricity,2
CUSR-104013,2025-12-21,2025-12-21,1704,Electricity,0
CUSR-104013,2025-11-21,2025-11-24,1674,Electricity,3
CUSR-104014,2026-01-20,2026-01-25,819,Electricity,5
CUSR-104014,2025-12-21,2026-01-05,2708,Electricity,15
CUSR-104014,2025-11-21,2025-12-01,1290,Electricity,10
CUSR-104015,2026-01-20,2026-01-22,1039,Electricity,2
CUSR-104015,2025-12-21,2025-12-21,1220,Electricity,0
CUSR-104015,2025-11-21,2025-11-23,2215,Electricity,2
CUSR-104016,2026-01-20,2026-01-23,1452,Electricity,3
CUSR-104016,2025-12-21,2025-12-24,2032,Electricity,3
CUSR-104016,2025-11-21,2025-11-23,2414,Electricity,2
CUSR-104017,2026-01-20,2026-01-24,2325,Electricity,4
CUSR-104017,2025-12-21,2025-12-25,1553,Electricity,4
CUSR-104017,2025-11-21,2025-11-25,2614,Electricity,4
CUSR-104018,2026-01-20,2026-01-24,1963,Electricity,4
CUSR-104018,2025-12-21,2025-12-22,2219,Electricity,1
CUSR-104018,2025-11-21,2025-11-24,1913,Electricity,3
CUSR-104019,2026-01-20,2026-01-20,2641,Electricity,0
CUSR-104019,2025-12-21,2025-12-25,1844,Electricity,4
CUSR-104019,2025-11-21,2025-11-24,2910,Electricity,3
CUSR-104020,2026-01-20,2026-01-24,1275,Electricity,4
CUSR-104020,2025-12-21,2025-12-23,1640,Electricity,2
CUSR-104020,2025-11-21,2025-11-25,1499,Electricity,4
CUSR-104021,2026-01-20,2026-01-21,2051,Electricity,1
CUSR-104021,2025-12-21,2025-12-23,1685,Electricity,2
CUSR-104021,2025-11-21,2025-11-22,2494,Electricity,1
CUSR-104022,2026-01-20,2026-01-28,2888,Electricity,8
CUSR-104022,2025-12-21,2026-01-03,2962,Electricity,13
CUSR-104022,2025-11-21,2025-11-27,2242,Electricity,6
CUSR-104023,2026-01-20,2026-01-27,1994,Electricity,7
CUSR-104023,2025-12-21,2026-01-03,2476,Electricity,13
CUSR-104023,2025-11-21,2025-12-10,2975,Electricity,19
CUSR-104024,2026-01-20,2026-01-22,2316,Electricity,2
CUSR-104024,2025-12-21,2025-12-24,2201,Electricity,3
CUSR-104024,2025-11-21,2025-11-21,2946,Electricity,0
CUSR-104025,2026-01-20,2026-01-20,2726,Electricity,0
CUSR-104025,2025-12-21,2025-12-24,2260,Electricity,3
CUSR-104025,2025-11-21,2025-11-21,1719,Electricity,0
CUSR-104026,2026-01-20,2026-02-04,1486,Electricity,15
CUSR-104026,2025-12-21,2026-01-09,1406,Electricity,19
CUSR-104026,2025-11-21,2025-12-05,1334,Electricity,14
CUSR-104027,2026-01-20,2026-01-23,1684,Electricity,3
CUSR-104027,2025-12-21,2025-12-25,1879,Electricity,4
CUSR-104027,2025-11-21,2025-11-23,2931,Electricity,2
CUSR-104028,2026-01-20,2026-01-24,2468,Electricity,4
CUSR-104028,2025-12-21,2025-12-22,2843,Electricity,1
CUSR-104028,2025-11-21,2025-11-25,2752,Electricity,4
CUSR-104029,2026-01-20,2026-02-05,2694,Electricity,16
CUSR-104029,2025-12-21,2026-01-07,2822,Electricity,17
CUSR-104029,2025-11-21,2025-12-01,1307,Electricity,10
CUSR-104030,2026-01-20,2026-01-22,2556,Electricity,2
CUSR-104030,2025-12-21,2025-12-21,1573,Electricity,0
CUSR-104030,2025-11-21,2025-11-22,2302,Electricity,1
CUSR-104031,2026-01-20,2026-01-24,974,Electricity,4
CUSR-104031,2025-12-21,2025-12-23,2870,Electricity,2
CUSR-104031,2025-11-21,2025-11-25,1945,Electricity,4
CUSR-104032,2026-01-20,2026-01-23,863,Electricity,3
CUSR-104032,2025-12-21,2025-12-22,1370,Electricity,1
CUSR-104032,2025-11-21,2025-11-23,897,Electricity,2
CUSR-104033,2026-01-20,2026-01-20,2175,Electricity,0
CUSR-104033,2025-12-21,2025-12-24,1654,Electricity,3
CUSR-104033,2025-11-21,2025-11-22,914,Electricity,1
CUSR-104034,2026-01-20,2026-01-22,2192,Electricity,2
CUSR-104034,2025-12-21,2025-12-23,2052,Electricity,2
CUSR-104034,2025-11-21,2025-11-22,957,Electricity,1
CUSR-104035,2026-01-20,2026-01-23,1058,Electricity,3
CUSR-104035,2025-12-21,2025-12-23,1044,Electricity,2
CUSR-104035,2025-11-21,2025-11-24,1017,Electricity,3
CUSR-104036,2026-01-20,2026-01-22,1735,Electricity,2
CUSR-104036,2025-12-21,2025-12-25,1811,Electricity,4
CUSR-104036,2025-11-21,2025-11-25,2032,Electricity,4
